+---------------------+---------------------+----------+--------------+---------------+----------------+---------------+
| Date                | Date                |    Close |   Buy Signal |   Sell Signal |   Buy and Hold |      Strategy |
|---------------------+---------------------+----------+--------------+---------------+----------------+---------------|
| 1993-01-25 00:00:00 | 1993-01-25 00:00:00 |  24.9414 |            0 |             0 |      0         |      0        |
| 1993-02-01 00:00:00 | 1993-02-01 00:00:00 |  25.5268 |            0 |             1 |      0.585375  |      0.585375 |
| 1993-02-08 00:00:00 | 1993-02-08 00:00:00 |  25.3139 |            0 |             1 |      0.37252   |      0.957895 |
| 1993-02-15 00:00:00 | 1993-02-15 00:00:00 |  24.7285 |            0 |             1 |     -0.212862  |      0.745033 |
| 1993-02-22 00:00:00 | 1993-02-22 00:00:00 |  25.2075 |            0 |             1 |      0.266096  |      1.01113  |
| 1993-03-01 00:00:00 | 1993-03-01 00:00:00 |  25.4026 |            0 |             1 |      0.461203  |      1.47233  |
| 1993-03-08 00:00:00 | 1993-03-08 00:00:00 |  25.5977 |            0 |             1 |      0.656351  |      2.12868  |
| 1993-03-15 00:00:00 | 1993-03-15 00:00:00 |  25.5623 |            0 |             1 |      0.620874  |      2.74956  |
| 1993-03-22 00:00:00 | 1993-03-22 00:00:00 |  25.6117 |            0 |             1 |      0.670303  |      3.41986  |
| 1993-03-29 00:00:00 | 1993-03-29 00:00:00 |  25.1483 |            0 |             1 |      0.206902  |      3.62676  |
| 1993-04-05 00:00:00 | 1993-04-05 00:00:00 |  25.2552 |            0 |             1 |      0.31385   |      3.94061  |
| 1993-04-12 00:00:00 | 1993-04-12 00:00:00 |  25.6295 |            0 |             1 |      0.688141  |      4.62875  |
| 1993-04-19 00:00:00 | 1993-04-19 00:00:00 |  24.9523 |            0 |             0 |      0.0108585 |      4.63961  |
| 1993-04-26 00:00:00 | 1993-04-26 00:00:00 |  25.1127 |            0 |             0 |      0.171259  |      4.81087  |
| 1993-05-03 00:00:00 | 1993-05-03 00:00:00 |  25.2909 |            0 |             0 |      0.349499  |      5.16037  |
| 1993-05-10 00:00:00 | 1993-05-10 00:00:00 |  25.0948 |            0 |             0 |      0.153433  |      5.3138   |
| 1993-05-17 00:00:00 | 1993-05-17 00:00:00 |  25.5226 |            0 |             0 |      0.581173  |      5.89498  |
| 1993-05-24 00:00:00 | 1993-05-24 00:00:00 |  25.7899 |            0 |             0 |      0.848524  |      6.7435   |
| 1993-05-31 00:00:00 | 1993-05-31 00:00:00 |  25.8256 |            0 |             0 |      0.884172  |      7.62767  |
| 1993-06-07 00:00:00 | 1993-06-07 00:00:00 |  25.7186 |            0 |             0 |      0.777243  |      8.40491  |
| 1993-06-14 00:00:00 | 1993-06-14 00:00:00 |  25.38   |            0 |             0 |      0.438604  |      8.84352  |
| 1993-06-21 00:00:00 | 1993-06-21 00:00:00 |  25.7214 |            0 |             0 |      0.780035  |      9.62355  |
| 1993-06-28 00:00:00 | 1993-06-28 00:00:00 |  25.6676 |            0 |             0 |      0.726173  |     10.3497   |
| 1993-07-05 00:00:00 | 1993-07-05 00:00:00 |  25.8291 |            0 |             0 |      0.887705  |     11.2374   |
| 1993-07-12 00:00:00 | 1993-07-12 00:00:00 |  25.7035 |            0 |             0 |      0.762056  |     11.9995   |
| 1993-07-19 00:00:00 | 1993-07-19 00:00:00 |  25.6855 |            0 |             0 |      0.74412   |     12.7436   |
| 1993-07-26 00:00:00 | 1993-07-26 00:00:00 |  25.7573 |            0 |             0 |      0.815918  |     13.5595   |
| 1993-08-02 00:00:00 | 1993-08-02 00:00:00 |  25.8291 |            0 |             0 |      0.887705  |     14.4472   |
| 1993-08-09 00:00:00 | 1993-08-09 00:00:00 |  25.9189 |            0 |             0 |      0.977457  |     15.4247   |
| 1993-08-16 00:00:00 | 1993-08-16 00:00:00 |  26.3137 |            0 |             1 |      1.37234   |     16.797    |
| 1993-08-23 00:00:00 | 1993-08-23 00:00:00 |  26.565  |            0 |             1 |      1.62364   |     18.4207   |
| 1993-08-30 00:00:00 | 1993-08-30 00:00:00 |  26.6368 |            0 |             1 |      1.69545   |     20.1161   |
| 1993-09-06 00:00:00 | 1993-09-06 00:00:00 |  26.6548 |            0 |             1 |      1.71339   |     21.8295   |
| 1993-09-13 00:00:00 | 1993-09-13 00:00:00 |  26.3137 |            0 |             0 |      1.37234   |     23.2019   |
| 1993-09-20 00:00:00 | 1993-09-20 00:00:00 |  26.4596 |            0 |             0 |      1.51825   |     24.7201   |
| 1993-09-27 00:00:00 | 1993-09-27 00:00:00 |  26.6764 |            0 |             1 |      1.73498   |     26.4551   |
| 1993-10-04 00:00:00 | 1993-10-04 00:00:00 |  26.6222 |            0 |             0 |      1.6808    |     28.1359   |
| 1993-10-11 00:00:00 | 1993-10-11 00:00:00 |  27.2001 |            0 |             1 |      2.25874   |     30.3946   |
| 1993-10-18 00:00:00 | 1993-10-18 00:00:00 |  26.8028 |            0 |             0 |      1.86141   |     32.256    |
| 1993-10-25 00:00:00 | 1993-10-25 00:00:00 |  27.0737 |            0 |             0 |      2.13232   |     34.3884   |
| 1993-11-01 00:00:00 | 1993-11-01 00:00:00 |  26.6222 |            0 |             0 |      1.6808    |     36.0692   |
| 1993-11-08 00:00:00 | 1993-11-08 00:00:00 |  26.9292 |            0 |             0 |      1.98784   |     38.057    |
| 1993-11-15 00:00:00 | 1993-11-15 00:00:00 |  26.7667 |            0 |             0 |      1.8253    |     39.8823   |
| 1993-11-22 00:00:00 | 1993-11-22 00:00:00 |  26.875  |            0 |             0 |      1.93365   |     41.8159   |
| 1993-11-29 00:00:00 | 1993-11-29 00:00:00 |  27.0015 |            0 |             0 |      2.06008   |     43.876    |
| 1993-12-06 00:00:00 | 1993-12-06 00:00:00 |  26.9292 |            0 |             0 |      1.98784   |     45.8639   |
| 1993-12-13 00:00:00 | 1993-12-13 00:00:00 |  26.9112 |            0 |             0 |      1.96978   |     47.8336   |
| 1993-12-20 00:00:00 | 1993-12-20 00:00:00 |  27.2045 |            0 |             0 |      2.26312   |     50.0968   |
| 1993-12-27 00:00:00 | 1993-12-27 00:00:00 |  27.1136 |            0 |             0 |      2.17218   |     52.2689   |
| 1994-01-03 00:00:00 | 1994-01-03 00:00:00 |  27.3682 |            0 |             0 |      2.42678   |     54.6957   |
| 1994-01-10 00:00:00 | 1994-01-10 00:00:00 |  27.5864 |            0 |             1 |      2.64498   |     57.3407   |
| 1994-01-17 00:00:00 | 1994-01-17 00:00:00 |  27.5682 |            0 |             1 |      2.62679   |     59.9675   |
| 1994-01-24 00:00:00 | 1994-01-24 00:00:00 |  27.8592 |            0 |             1 |      2.91776   |     62.8853   |
| 1994-01-31 00:00:00 | 1994-01-31 00:00:00 |  27.3318 |            0 |             0 |      2.39039   |     65.2757   |
| 1994-02-07 00:00:00 | 1994-02-07 00:00:00 |  27.4409 |            0 |             0 |      2.49951   |     67.7752   |
| 1994-02-14 00:00:00 | 1994-02-14 00:00:00 |  27.2772 |            0 |             0 |      2.33585   |     70.111    |
| 1994-02-21 00:00:00 | 1994-02-21 00:00:00 |  27.2409 |            0 |             0 |      2.29947   |     72.4105   |
| 1994-02-28 00:00:00 | 1994-02-28 00:00:00 |  27.1681 |            0 |             0 |      2.22673   |     74.6372   |
| 1994-03-07 00:00:00 | 1994-03-07 00:00:00 |  27.259  |            0 |             0 |      2.31765   |     76.9549   |
| 1994-03-14 00:00:00 | 1994-03-14 00:00:00 |  27.3318 |            0 |             0 |      2.39039   |     79.3453   |
| 1994-03-21 00:00:00 | 1994-03-21 00:00:00 |  26.8859 |            0 |             0 |      1.9445    |     81.2898   |
| 1994-03-28 00:00:00 | 1994-03-28 00:00:00 |  26.0994 |            0 |             1 |      1.15804   |     82.4478   |
| 1994-04-04 00:00:00 | 1994-04-04 00:00:00 |  26.1543 |            0 |             1 |      1.21291   |     83.6607   |
| 1994-04-11 00:00:00 | 1994-04-11 00:00:00 |  26.0994 |            0 |             1 |      1.15804   |     84.8187   |
| 1994-04-18 00:00:00 | 1994-04-18 00:00:00 |  26.2549 |            0 |             1 |      1.31351   |     86.1322   |
| 1994-04-25 00:00:00 | 1994-04-25 00:00:00 |  26.3921 |            0 |             1 |      1.45067   |     87.5829   |
| 1994-05-02 00:00:00 | 1994-05-02 00:00:00 |  26.1909 |            0 |             1 |      1.24949   |     88.8324   |
| 1994-05-09 00:00:00 | 1994-05-09 00:00:00 |  26.0537 |            0 |             1 |      1.11232   |     89.9447   |
| 1994-05-16 00:00:00 | 1994-05-16 00:00:00 |  26.6664 |            0 |             0 |      1.72503   |     91.6698   |
| 1994-05-23 00:00:00 | 1994-05-23 00:00:00 |  26.8493 |            0 |             0 |      1.90791   |     93.5777   |
| 1994-05-30 00:00:00 | 1994-05-30 00:00:00 |  27.0596 |            0 |             0 |      2.11825   |     95.6959   |
| 1994-06-06 00:00:00 | 1994-06-06 00:00:00 |  26.9865 |            0 |             0 |      2.04509   |     97.741    |
| 1994-06-13 00:00:00 | 1994-06-13 00:00:00 |  26.8493 |            0 |             0 |      1.90791   |     99.6489   |
| 1994-06-20 00:00:00 | 1994-06-20 00:00:00 |  25.959  |            0 |             1 |      1.01763   |    100.667    |
| 1994-06-27 00:00:00 | 1994-06-27 00:00:00 |  26.2536 |            0 |             1 |      1.31218   |    101.979    |
| 1994-07-04 00:00:00 | 1994-07-04 00:00:00 |  26.4561 |            0 |             1 |      1.5147    |    103.493    |
| 1994-07-11 00:00:00 | 1994-07-11 00:00:00 |  26.7415 |            0 |             1 |      1.80006   |    105.293    |
| 1994-07-18 00:00:00 | 1994-07-18 00:00:00 |  26.7138 |            0 |             1 |      1.77245   |    107.066    |
| 1994-07-25 00:00:00 | 1994-07-25 00:00:00 |  27.0452 |            0 |             0 |      2.10385   |    109.17     |
| 1994-08-01 00:00:00 | 1994-08-01 00:00:00 |  26.9716 |            0 |             0 |      2.0302    |    111.2      |
| 1994-08-08 00:00:00 | 1994-08-08 00:00:00 |  27.2938 |            0 |             0 |      2.35238   |    113.552    |
| 1994-08-15 00:00:00 | 1994-08-15 00:00:00 |  27.349  |            0 |             0 |      2.40762   |    115.96     |
| 1994-08-22 00:00:00 | 1994-08-22 00:00:00 |  28.0946 |            0 |             1 |      3.15324   |    119.113    |
| 1994-08-29 00:00:00 | 1994-08-29 00:00:00 |  27.8645 |            0 |             0 |      2.92312   |    122.036    |
| 1994-09-05 00:00:00 | 1994-09-05 00:00:00 |  27.6896 |            0 |             0 |      2.74822   |    124.785    |
| 1994-09-12 00:00:00 | 1994-09-12 00:00:00 |  27.6988 |            0 |             0 |      2.75741   |    127.542    |
| 1994-09-19 00:00:00 | 1994-09-19 00:00:00 |  27.2097 |            0 |             0 |      2.26834   |    129.81     |
| 1994-09-26 00:00:00 | 1994-09-26 00:00:00 |  27.3672 |            0 |             0 |      2.42577   |    132.236    |
| 1994-10-03 00:00:00 | 1994-10-03 00:00:00 |  26.9411 |            0 |             1 |      1.99975   |    134.236    |
| 1994-10-10 00:00:00 | 1994-10-10 00:00:00 |  27.8858 |            0 |             0 |      2.94441   |    137.18     |
| 1994-10-17 00:00:00 | 1994-10-17 00:00:00 |  27.5987 |            0 |             0 |      2.6573    |    139.838    |
| 1994-10-24 00:00:00 | 1994-10-24 00:00:00 |  28.247  |            0 |             0 |      3.3056    |    143.143    |
| 1994-10-31 00:00:00 | 1994-10-31 00:00:00 |  27.4598 |            0 |             0 |      2.51838   |    145.662    |
| 1994-11-07 00:00:00 | 1994-11-07 00:00:00 |  27.5061 |            0 |             0 |      2.5647    |    148.226    |
| 1994-11-14 00:00:00 | 1994-11-14 00:00:00 |  27.5431 |            0 |             0 |      2.60175   |    150.828    |
| 1994-11-21 00:00:00 | 1994-11-21 00:00:00 |  26.9504 |            0 |             1 |      2.00902   |    152.837    |
| 1994-11-28 00:00:00 | 1994-11-28 00:00:00 |  27.006  |            0 |             1 |      2.06458   |    154.902    |
| 1994-12-05 00:00:00 | 1994-12-05 00:00:00 |  26.7004 |            0 |             1 |      1.75896   |    156.661    |
| 1994-12-12 00:00:00 | 1994-12-12 00:00:00 |  27.1171 |            0 |             0 |      2.17571   |    158.836    |
| 1994-12-19 00:00:00 | 1994-12-19 00:00:00 |  27.52   |            0 |             0 |      2.57864   |    161.415    |
