+---------------------+---------------------+----------+----------+-----------+-----------+-----------+----------+-----------+-------------+---------------+------------------------+-------------------------+------------------------+--------------+---------------+----------------+--------------+
| Date                | Date                |    Close |   SMA 50 |   SMA 100 |   SMA 200 |   SMA 325 |   EMA 13 |    RSI 14 |        MACD |        Signal |   Upper Bollinger Band |   Middle Bollinger Band |   Lower Bollinger Band |   Buy Signal |   Sell Signal |   Buy and Hold |     Strategy |
| 2000-02-07 00:00:00 | 2000-02-07 00:00:00 |  61.8986 | nan      |  nan      |  nan      |  nan      |  59.7838 |  57.9577  |   3.64195   |   3.25172     |                70.4457 |                 56.5331 |                42.6205 |            0 |             0 |     8.29261    |    -79.0746  |
| 2000-02-14 00:00:00 | 2000-02-14 00:00:00 |  58.7628 | nan      |  nan      |  nan      |  nan      |  59.6379 |  47.9026  |   3.26457   |   3.25429     |                69.6879 |                 57.3265 |                44.9651 |            0 |             0 |     5.15676    |    -73.9178  |
| 2000-02-21 00:00:00 | 2000-02-21 00:00:00 |  64.8981 | nan      |  nan      |  nan      |  nan      |  60.3894 |  62.5645  |   3.42114   |   3.28766     |                69.909  |                 58.2545 |                46.5999 |            0 |             0 |    11.2921     |    -62.6257  |
| 2000-02-28 00:00:00 | 2000-02-28 00:00:00 |  74.5329 | nan      |  nan      |  nan      |  nan      |  62.4099 |  75.2073  |   4.2734    |   3.4848      |                71.4042 |                 59.8159 |                48.2277 |            0 |             1 |    20.9268     |    -41.6989  |
| 2000-03-06 00:00:00 | 2000-03-06 00:00:00 |  81.6226 | nan      |  nan      |  nan      |  nan      |  65.1546 |  80.7323  |   5.45798   |   3.87944     |                75.3089 |                 61.5235 |                47.7382 |            0 |             1 |    28.0166     |    -13.6823  |
| 2000-03-13 00:00:00 | 2000-03-13 00:00:00 |  84.713  | nan      |  nan      |  nan      |  nan      |  67.9486 |  82.6742  |   6.5704    |   4.41763     |                79.6362 |                 63.1813 |                46.7265 |            0 |             1 |    31.1069     |     17.4246  |
| 2000-03-20 00:00:00 | 2000-03-20 00:00:00 |  88.2124 | nan      |  nan      |  nan      |  nan      |  70.8434 |  84.6903  |   7.64624   |   5.06335     |                84.1595 |                 64.9165 |                45.6735 |            0 |             1 |    34.6064     |     52.0309  |
| 2000-03-27 00:00:00 | 2000-03-27 00:00:00 |  76.5325 | nan      |  nan      |  nan      |  nan      |  71.6562 |  58.4828  |   7.47027   |   5.54474     |                85.4618 |                 65.8476 |                46.2334 |            0 |             0 |    22.9265     |     74.9575  |
| 2000-04-03 00:00:00 | 2000-04-03 00:00:00 |  74.5329 | nan      |  nan      |  nan      |  nan      |  72.0671 |  55.1137  |   7.08775   |   5.85334     |                86.2914 |                 66.6719 |                47.0524 |            0 |             0 |    20.9268     |     95.8843  |
| 2000-04-10 00:00:00 | 2000-04-10 00:00:00 |  60.1716 |  55.655  |  nan      |  nan      |  nan      |  70.3678 |  37.3048  |   5.56166   |   5.795       |                86.1167 |                 66.8735 |                47.6303 |            0 |             0 |     6.56562    |    102.45    |
| 2000-04-17 00:00:00 | 2000-04-17 00:00:00 |  64.58   |  55.8745 |  nan      |  nan      |  nan      |  69.5409 |  43.7433  |   4.65428   |   5.56686     |                85.9941 |                 67.2319 |                48.4697 |            0 |             0 |    10.9739     |    113.424   |
| 2000-04-24 00:00:00 | 2000-04-24 00:00:00 |  67.8936 |  56.2172 |  nan      |  nan      |  nan      |  69.3056 |  48.3443  |   4.15468   |   5.28442     |                86.0596 |                 67.6494 |                49.2391 |            0 |             0 |    14.2876     |    127.711   |
| 2000-05-01 00:00:00 | 2000-05-01 00:00:00 |  65.4363 |  56.5496 |  nan      |  nan      |  nan      |  68.7529 |  45.1824  |   3.51988   |   4.93151     |                85.9188 |                 68.0098 |                50.1007 |            0 |             0 |    11.8303     |    139.542   |
| 2000-05-08 00:00:00 | 2000-05-08 00:00:00 |  60.9996 |  56.787  |  nan      |  nan      |  nan      |  67.6453 |  39.7644  |   2.62849   |   4.47091     |                85.8176 |                 68.1188 |                50.4201 |            0 |             0 |     7.3936     |    146.935   |
| 2000-05-15 00:00:00 | 2000-05-15 00:00:00 |  61.5684 |  57.0728 |  nan      |  nan      |  nan      |  66.7771 |  40.8142  |   1.94552   |   3.96583     |                85.7155 |                 67.7775 |                49.8395 |            0 |             0 |     7.96239    |    154.898   |
| 2000-05-22 00:00:00 | 2000-05-22 00:00:00 |  50.8292 |  57.1746 |  nan      |  nan      |  nan      |  64.4989 |  29.5819  |   0.531579  |   3.27898     |                86.5171 |                 67.3213 |                48.1255 |            0 |             1 |    -2.7768     |    152.121   |
| 2000-05-29 00:00:00 | 2000-05-29 00:00:00 |  63.2521 |  57.5022 |  nan      |  nan      |  nan      |  64.3208 |  48.4995  |   0.408727  |   2.70493     |                86.5162 |                 67.3751 |                48.234  |            0 |             0 |     9.64605    |    161.767   |
| 2000-06-05 00:00:00 | 2000-06-05 00:00:00 |  60.6128 |  57.7562 |  nan      |  nan      |  nan      |  63.791  |  45.5029  |   0.0972753 |   2.1834      |                86.5402 |                 67.2946 |                48.049  |            0 |             0 |     7.00675    |    168.774   |
| 2000-06-12 00:00:00 | 2000-06-12 00:00:00 |  65.4819 |  58.0398 |  nan      |  nan      |  nan      |  64.0326 |  51.8374  |   0.24057   |   1.79483     |                86.5787 |                 67.4056 |                48.2325 |            0 |             0 |    11.8759     |    180.65    |
| 2000-06-19 00:00:00 | 2000-06-19 00:00:00 |  62.615  |  58.3195 |  nan      |  nan      |  nan      |  63.8301 |  48.0436  |   0.121403  |   1.46015     |                86.5698 |                 67.4573 |                48.3449 |            0 |             0 |     9.00901    |    189.659   |
| 2000-06-26 00:00:00 | 2000-06-26 00:00:00 |  69.0085 |  58.7152 |  nan      |  nan      |  nan      |  64.5699 |  56.2778  |   0.536675  |   1.27545     |                86.7536 |                 67.8128 |                48.872  |            0 |             0 |    15.4025     |    205.061   |
| 2000-07-03 00:00:00 | 2000-07-03 00:00:00 |  69.1223 |  59.1711 |  nan      |  nan      |  nan      |  65.2202 |  56.4195  |   0.864989  |   1.19336     |                86.79   |                 68.3308 |                49.8716 |            0 |             0 |    15.5162     |    220.577   |
| 2000-07-10 00:00:00 | 2000-07-10 00:00:00 |  75.857  |  59.758  |  nan      |  nan      |  nan      |  66.7397 |  64.3234  |   1.6496    |   1.28461     |                87.5582 |                 68.8787 |                50.1992 |            0 |             0 |    22.251      |    242.828   |
| 2000-07-17 00:00:00 | 2000-07-17 00:00:00 |  75.9025 |  60.4625 |  nan      |  nan      |  nan      |  68.0487 |  64.3737  |   2.24916   |   1.47752     |                87.7238 |                 68.9472 |                50.1706 |            0 |             0 |    22.2965     |    265.125   |
| 2000-07-24 00:00:00 | 2000-07-24 00:00:00 |  71.8016 |  60.9855 |  nan      |  nan      |  nan      |  68.5848 |  56.1323  |   2.36613   |   1.65524     |                86.3289 |                 68.4562 |                50.5834 |            0 |             0 |    18.1955     |    283.32    |
| 2000-07-31 00:00:00 | 2000-07-31 00:00:00 |  81.0957 |  61.7042 |  nan      |  nan      |  nan      |  70.3721 |  67.135   |   3.17221   |   1.95864     |                85.5175 |                 68.2753 |                51.0331 |            0 |             0 |    27.4896     |    310.81    |
| 2000-08-07 00:00:00 | 2000-08-07 00:00:00 |  87.3829 |  62.5595 |  nan      |  nan      |  nan      |  72.8022 |  72.5157  |   4.26916   |   2.42074     |                85.2769 |                 68.2338 |                51.1907 |            0 |             1 |    33.7769     |    344.587   |
| 2000-08-14 00:00:00 | 2000-08-14 00:00:00 |  85.2872 |  63.3503 |  nan      |  nan      |  nan      |  74.5858 |  68.2199  |   4.91275   |   2.91914     |                87.0124 |                 68.6716 |                50.3307 |            0 |             0 |    31.6812     |    376.268   |
| 2000-08-21 00:00:00 | 2000-08-21 00:00:00 |  87.0184 |  64.1761 |  nan      |  nan      |  nan      |  76.3619 |  69.9184  |   5.49911   |   3.43514     |                89.2552 |                 69.2958 |                49.3365 |            0 |             0 |    33.4124     |    409.68    |
| 2000-08-28 00:00:00 | 2000-08-28 00:00:00 |  94.4902 |  65.1953 |  nan      |  nan      |  nan      |  78.9516 |  76.2419  |   6.49188   |   4.04648     |                93.419  |                 71.0118 |                48.6045 |            0 |             1 |    40.8842     |    450.565   |
| 2000-09-04 00:00:00 | 2000-09-04 00:00:00 |  90.572  |  66.109  |  nan      |  nan      |  nan      |  80.6117 |  67.6389  |   6.88315   |   4.61382     |                96.1192 |                 72.3114 |                48.5035 |            0 |             0 |    36.966      |    487.531   |
| 2000-09-11 00:00:00 | 2000-09-11 00:00:00 |  91.0276 |  67.0716 |  nan      |  nan      |  nan      |  82.0997 |  68.1215  |   7.14761   |   5.12058     |                98.5842 |                 73.4681 |                48.352  |            0 |             0 |    37.4216     |    524.952   |
| 2000-09-18 00:00:00 | 2000-09-18 00:00:00 |  83.7382 |  67.8196 |  nan      |  nan      |  nan      |  82.3337 |  53.4151  |   6.69185   |   5.43483     |                99.6005 |                 74.3832 |                49.1658 |            0 |             0 |    30.1321     |    555.084   |
| 2000-09-25 00:00:00 | 2000-09-25 00:00:00 |  83.1459 |  68.6165 |  nan      |  nan      |  nan      |  82.4498 |  52.3554  |   6.21127   |   5.59012     |               100.173  |                 75.4905 |                50.8083 |            0 |             0 |    29.5399     |    584.624   |
| 2000-10-02 00:00:00 | 2000-10-02 00:00:00 |  79.3644 |  69.2543 |  nan      |  nan      |  nan      |  82.009  |  45.6796  |   5.46231   |   5.56456     |               100.218  |                 76.3803 |                52.5427 |            0 |             0 |    25.7584     |    610.383   |
| 2000-10-09 00:00:00 | 2000-10-09 00:00:00 |  73.9884 |  69.703  |  nan      |  nan      |  nan      |  80.8632 |  37.7778  |   4.38441   |   5.32853     |                98.1864 |                 77.5382 |                56.8901 |            0 |             0 |    20.3824     |    630.765   |
| 2000-10-16 00:00:00 | 2000-10-16 00:00:00 |  76.4942 |  70.1627 |  nan      |  nan      |  nan      |  80.2391 |  43.0738  |   3.68983   |   5.00079     |                97.7391 |                 78.2003 |                58.6616 |            0 |             0 |    22.8882     |    653.653   |
| 2000-10-23 00:00:00 | 2000-10-23 00:00:00 |  67.8755 |  70.362  |  nan      |  nan      |  nan      |  78.4728 |  32.1977  |   2.41606   |   4.48384     |                96.9626 |                 78.5635 |                60.1643 |            0 |             1 |    14.2694     |    667.923   |
| 2000-10-30 00:00:00 | 2000-10-30 00:00:00 |  73.3037 |  70.6671 |  nan      |  nan      |  nan      |  77.7344 |  42.7101  |   1.82358   |   3.95179     |                96.4955 |                 78.9546 |                61.4137 |            0 |             0 |    19.6977     |    687.62    |
| 2000-11-06 00:00:00 | 2000-11-06 00:00:00 |  65.093  |  70.8462 |  nan      |  nan      |  nan      |  75.9285 |  33.6141  |   0.683616  |   3.29816     |                96.1625 |                 79.0785 |                61.9944 |            0 |             1 |    11.4869     |    699.107   |
| 2000-11-13 00:00:00 | 2000-11-13 00:00:00 |  64.2719 |  70.9834 |  nan      |  nan      |  nan      |  74.2632 |  32.8078  |  -0.28281   |   2.58196     |                96.6302 |                 78.8416 |                61.053  |            0 |             1 |    10.6658     |    709.773   |
| 2000-11-20 00:00:00 | 2000-11-20 00:00:00 |  59.4823 |  70.9821 |  nan      |  nan      |  nan      |  72.1517 |  28.2477  |  -1.41883   |   1.7818      |                97.7109 |                 78.3596 |                59.0084 |            0 |             1 |     5.87623    |    715.649   |
| 2000-11-27 00:00:00 | 2000-11-27 00:00:00 |  59.8472 |  71.0145 |  nan      |  nan      |  nan      |  70.3939 |  29.114   |  -2.2636    |   0.972722    |                98.5973 |                 77.5591 |                56.521  |            0 |             1 |     6.24117    |    721.891   |
| 2000-12-04 00:00:00 | 2000-12-04 00:00:00 |  67.0544 |  71.1792 |  nan      |  nan      |  nan      |  69.9168 |  44.4073  |  -2.32473   |   0.313232    |                98.6674 |                 77.1167 |                55.566  |            0 |             1 |    13.4483     |    735.339   |
| 2000-12-11 00:00:00 | 2000-12-11 00:00:00 |  63.2683 |  71.0767 |  nan      |  nan      |  nan      |  68.967  |  39.2717  |  -2.64815   |  -0.279044    |                99.0081 |                 76.6901 |                54.3721 |            0 |             1 |     9.6623     |    745.001   |
| 2000-12-18 00:00:00 | 2000-12-18 00:00:00 |  72.1177 |  71.32   |  nan      |  nan      |  nan      |  69.4171 |  53.7095  |  -2.16543   |  -0.65632     |                98.5472 |                 76.2412 |                53.9351 |            0 |             0 |    18.5117     |    763.513   |
| 2000-12-25 00:00:00 | 2000-12-25 00:00:00 |  78.0477 |  71.6374 |  nan      |  nan      |  nan      |  70.6501 |  60.8974  |  -1.2895    |  -0.782957    |                97.4814 |                 75.7744 |                54.0674 |            0 |             0 |    24.4417     |    787.955   |
| 2001-01-01 00:00:00 | 2001-01-01 00:00:00 |  78.7318 |  71.9676 |  nan      |  nan      |  nan      |  71.8046 |  61.6893  |  -0.533966  |  -0.733159    |                96.743  |                 75.4466 |                54.1503 |            0 |             0 |    25.1258     |    813.08    |
| 2001-01-08 00:00:00 | 2001-01-08 00:00:00 |  79.3705 |  72.2898 |  nan      |  nan      |  nan      |  72.8855 |  62.5073  |   0.115014  |  -0.563524    |                95.7516 |                 75.0642 |                54.3769 |            0 |             0 |    25.7645     |    838.845   |
| 2001-01-15 00:00:00 | 2001-01-15 00:00:00 |  80.967  |  72.6775 |  nan      |  nan      |  nan      |  74.04   |  64.682   |   0.749519  |  -0.300915    |                93.2012 |                 74.3881 |                55.575  |            0 |             0 |    27.361      |    866.206   |
| 2001-01-22 00:00:00 | 2001-01-22 00:00:00 |  83.7954 |  73.1154 |  nan      |  nan      |  nan      |  75.4336 |  68.4258  |   1.46372   |   0.0520118   |                91.852  |                 74.0493 |                56.2465 |            0 |             0 |    30.1894     |    896.395   |
| 2001-01-29 00:00:00 | 2001-01-29 00:00:00 |  83.2638 |  73.6054 |  nan      |  nan      |  nan      |  76.5522 |  66.8882  |   1.9642    |   0.434449    |                90.1987 |                 73.6611 |                57.1234 |            0 |             0 |    29.6578     |    926.053   |
| 2001-02-05 00:00:00 | 2001-02-05 00:00:00 |  78.7266 |  73.882  |  nan      |  nan      |  nan      |  76.8628 |  54.7677  |   1.97197   |   0.741954    |                89.4496 |                 73.4105 |                57.3714 |            0 |             0 |    25.1205     |    951.174   |
| 2001-02-12 00:00:00 | 2001-02-12 00:00:00 |  74.16   |  73.8746 |  nan      |  nan      |  nan      |  76.4767 |  45.2464  |   1.59131   |   0.911826    |                88.3419 |                 72.9612 |                57.5805 |            0 |             0 |    20.554      |    971.728   |
| 2001-02-19 00:00:00 | 2001-02-19 00:00:00 |  70.1707 |  73.6455 |  nan      |  nan      |  nan      |  75.5758 |  38.4997  |   0.956706  |   0.920802    |                87.6238 |                 72.5015 |                57.3792 |            0 |             1 |    16.5647     |    988.292   |
| 2001-02-26 00:00:00 | 2001-02-26 00:00:00 |  66.7806 |  73.2869 |  nan      |  nan      |  nan      |  74.3194 |  33.5887  |   0.178164  |   0.772274    |                87.4565 |                 72.1411 |                56.8257 |            0 |             1 |    13.1745     |   1001.47    |
| 2001-03-05 00:00:00 | 2001-03-05 00:00:00 |  63.5658 |  72.7939 |  nan      |  nan      |  nan      |  72.7832 |  29.4749  |  -0.690284  |   0.479763    |                87.1246 |                 71.4947 |                55.8647 |            0 |             1 |     9.95976    |   1011.43    |
| 2001-03-12 00:00:00 | 2001-03-12 00:00:00 |  63.9677 |  72.5426 |  nan      |  nan      |  nan      |  71.5238 |  30.6992  |  -1.33077   |   0.117656    |                87.2148 |                 71.2993 |                55.3838 |            0 |             1 |    10.3616     |   1021.79    |
| 2001-03-19 00:00:00 | 2001-03-19 00:00:00 |  65.6188 |  72.3644 |  nan      |  nan      |  nan      |  70.6802 |  35.9687  |  -1.68569   |  -0.243013    |                86.997  |                 70.9151 |                54.8331 |            0 |             1 |    12.0128     |   1033.8     |
| 2001-03-26 00:00:00 | 2001-03-26 00:00:00 |  62.1775 |  72.4045 |   64.0298 |  nan      |  nan      |  69.4656 |  30.4084  |  -2.21907   |  -0.638224    |                87.124  |                 70.7693 |                54.4146 |            0 |             1 |     8.57152    |   1042.37    |
| 2001-04-02 00:00:00 | 2001-04-02 00:00:00 |  61.5199 |  72.3433 |   64.1089 |  nan      |  nan      |  68.3305 |  29.406   |  -2.66413   |  -1.04341     |                87.2606 |                 70.6317 |                54.0028 |            0 |             1 |     7.91391    |   1050.29    |
| 2001-04-09 00:00:00 | 2001-04-09 00:00:00 |  68.6802 |  72.359  |   64.2881 |  nan      |  nan      |  68.3804 |  50.0793  |  -2.41127   |  -1.31698     |                86.9112 |                 71.0916 |                55.2719 |            0 |             1 |    15.0742     |   1065.36    |
| 2001-04-16 00:00:00 | 2001-04-16 00:00:00 |  69.8931 |  72.4481 |   64.4989 |  nan      |  nan      |  68.5965 |  52.7819  |  -2.08893   |  -1.47137     |                86.5231 |                 71.5939 |                56.6646 |            0 |             1 |    16.2871     |   1081.65    |
