+---------------------+---------------------+-----------+--------------+---------------+----------------+---------------+
| Date                | Date                |     Close |   Buy Signal |   Sell Signal |   Buy and Hold |      Strategy |
| 1999-12-20 00:00:00 | 1999-12-20 00:00:00 |  40.3548  |            0 |             1 |     15.627     |   286.651     |
| 1999-12-27 00:00:00 | 1999-12-27 00:00:00 |  40.7567  |            0 |             1 |     16.0289    |   302.68      |
| 2000-01-03 00:00:00 | 2000-01-03 00:00:00 |  38.5817  |            0 |             0 |     13.854     |   316.534     |
| 2000-01-10 00:00:00 | 2000-01-10 00:00:00 |  40.0002  |            0 |             1 |     15.2724    |   331.807     |
| 2000-01-17 00:00:00 | 2000-01-17 00:00:00 |  40.5675  |            0 |             1 |     15.8398    |   347.646     |
| 2000-01-24 00:00:00 | 2000-01-24 00:00:00 |  37.0214  |            0 |             0 |     12.2937    |   359.94      |
| 2000-01-31 00:00:00 | 2000-01-31 00:00:00 |  40.9458  |            0 |             0 |     16.218     |   376.158     |
| 2000-02-07 00:00:00 | 2000-02-07 00:00:00 |  41.1349  |            0 |             0 |     16.4072    |   392.565     |
| 2000-02-14 00:00:00 | 2000-02-14 00:00:00 |  40.5675  |            0 |             0 |     15.8398    |   408.405     |
| 2000-02-21 00:00:00 | 2000-02-21 00:00:00 |  41.8205  |            0 |             0 |     17.0927    |   425.498     |
| 2000-02-28 00:00:00 | 2000-02-28 00:00:00 |  44.3146  |            0 |             1 |     19.5869    |   445.085     |
| 2000-03-06 00:00:00 | 2000-03-06 00:00:00 |  45.2012  |            0 |             1 |     20.4734    |   465.558     |
| 2000-03-13 00:00:00 | 2000-03-13 00:00:00 |  45.2957  |            0 |             1 |     20.568     |   486.126     |
| 2000-03-20 00:00:00 | 2000-03-20 00:00:00 |  48.4045  |            0 |             1 |     23.6767    |   509.803     |
| 2000-03-27 00:00:00 | 2000-03-27 00:00:00 |  45.8158  |            0 |             0 |     21.088     |   530.891     |
| 2000-04-03 00:00:00 | 2000-04-03 00:00:00 |  45.8158  |            0 |             0 |     21.088     |   551.979     |
| 2000-04-10 00:00:00 | 2000-04-10 00:00:00 |  37.447   |            0 |             0 |     12.7192    |   564.698     |
| 2000-04-17 00:00:00 | 2000-04-17 00:00:00 |  40.0002  |            0 |             0 |     15.2724    |   579.971     |
| 2000-04-24 00:00:00 | 2000-04-24 00:00:00 |  41.6078  |            0 |             0 |     16.88      |   596.851     |
| 2000-05-01 00:00:00 | 2000-05-01 00:00:00 |  40.4139  |            0 |             0 |     15.6861    |   612.537     |
| 2000-05-08 00:00:00 | 2000-05-08 00:00:00 |  37.9198  |            0 |             0 |     13.192     |   625.729     |
| 2000-05-15 00:00:00 | 2000-05-15 00:00:00 |  36.7377  |            0 |             0 |     12.01      |   637.739     |
| 2000-05-22 00:00:00 | 2000-05-22 00:00:00 |  35.6976  |            0 |             1 |     10.9698    |   648.708     |
| 2000-05-29 00:00:00 | 2000-05-29 00:00:00 |  40.7331  |            0 |             0 |     16.0053    |   664.714     |
| 2000-06-05 00:00:00 | 2000-06-05 00:00:00 |  40.9458  |            0 |             0 |     16.218     |   680.932     |
| 2000-06-12 00:00:00 | 2000-06-12 00:00:00 |  41.1349  |            0 |             0 |     16.4072    |   697.339     |
| 2000-06-19 00:00:00 | 2000-06-19 00:00:00 |  40.7212  |            0 |             0 |     15.9935    |   713.332     |
| 2000-06-26 00:00:00 | 2000-06-26 00:00:00 |  40.9931  |            0 |             0 |     16.2653    |   729.598     |
| 2000-07-03 00:00:00 | 2000-07-03 00:00:00 |  41.2295  |            0 |             0 |     16.5017    |   746.1       |
| 2000-07-10 00:00:00 | 2000-07-10 00:00:00 |  43.0735  |            0 |             0 |     18.3457    |   764.445     |
| 2000-07-17 00:00:00 | 2000-07-17 00:00:00 |  41.5605  |            0 |             0 |     16.8327    |   781.278     |
| 2000-07-24 00:00:00 | 2000-07-24 00:00:00 |  38.038   |            0 |             1 |     13.3102    |   794.588     |
| 2000-07-31 00:00:00 | 2000-07-31 00:00:00 |  38.9363  |            0 |             0 |     14.2086    |   808.797     |
| 2000-08-07 00:00:00 | 2000-08-07 00:00:00 |  39.2437  |            0 |             0 |     14.5159    |   823.313     |
| 2000-08-14 00:00:00 | 2000-08-14 00:00:00 |  40.9931  |            0 |             0 |     16.2653    |   839.578     |
| 2000-08-21 00:00:00 | 2000-08-21 00:00:00 |  41.8323  |            0 |             0 |     17.1046    |   856.683     |
| 2000-08-28 00:00:00 | 2000-08-28 00:00:00 |  42.7898  |            0 |             0 |     18.062     |   874.745     |
| 2000-09-04 00:00:00 | 2000-09-04 00:00:00 |  40.0948  |            0 |             0 |     15.367     |   890.112     |
| 2000-09-11 00:00:00 | 2000-09-11 00:00:00 |  38.4044  |            0 |             1 |     13.6767    |   903.788     |
| 2000-09-18 00:00:00 | 2000-09-18 00:00:00 |  37.2578  |            0 |             1 |     12.5301    |   916.318     |
| 2000-09-25 00:00:00 | 2000-09-25 00:00:00 |  35.0829  |            0 |             1 |     10.3551    |   926.674     |
| 2000-10-02 00:00:00 | 2000-10-02 00:00:00 |  33.6053  |            0 |             1 |      8.87759   |   935.551     |
| 2000-10-09 00:00:00 | 2000-10-09 00:00:00 |  32.8607  |            0 |             1 |      8.13291   |   943.684     |
| 2000-10-16 00:00:00 | 2000-10-16 00:00:00 |  34.2555  |            0 |             1 |      9.52771   |   953.212     |
| 2000-10-23 00:00:00 | 2000-10-23 00:00:00 |  32.0451  |            0 |             1 |      7.3173    |   960.529     |
| 2000-10-30 00:00:00 | 2000-10-30 00:00:00 |  33.5226  |            0 |             1 |      8.79484   |   969.324     |
| 2000-11-06 00:00:00 | 2000-11-06 00:00:00 |  29.3145  |            0 |             1 |      4.58679   |   973.911     |
| 2000-11-13 00:00:00 | 2000-11-13 00:00:00 |  30.2602  |            0 |             1 |      5.53243   |   979.443     |
| 2000-11-20 00:00:00 | 2000-11-20 00:00:00 |  29.22    |            0 |             1 |      4.49222   |   983.935     |
| 2000-11-27 00:00:00 | 2000-11-27 00:00:00 |  26.6313  |            0 |             1 |      1.90357   |   985.839     |
| 2000-12-04 00:00:00 | 2000-12-04 00:00:00 |  28.5108  |            0 |             1 |      3.783     |   989.622     |
| 2000-12-11 00:00:00 | 2000-12-11 00:00:00 |  26.2413  |            0 |             1 |      1.51349   |   991.135     |
| 2000-12-18 00:00:00 | 2000-12-18 00:00:00 |  24.7637  |            0 |             1 |      0.0359421 |   991.171     |
| 2000-12-25 00:00:00 | 2000-12-25 00:00:00 |  23.688   |            0 |             1 |     -1.03971   |   990.132     |
| 2001-01-01 00:00:00 | 2001-01-01 00:00:00 |  24.5864  |            0 |             1 |     -0.141357  |   989.99      |
| 2001-01-08 00:00:00 | 2001-01-08 00:00:00 |  26.5013  |            0 |             1 |      1.77354   |   991.764     |
| 2001-01-15 00:00:00 | 2001-01-15 00:00:00 |  28.8063  |            0 |             1 |      4.07853   |   995.842     |
| 2001-01-22 00:00:00 | 2001-01-22 00:00:00 |  28.2744  |            0 |             1 |      3.5466    |   999.389     |
| 2001-01-29 00:00:00 | 2001-01-29 00:00:00 |  26.9618  |            0 |             1 |      2.23406   |  1001.62      |
| 2001-02-05 00:00:00 | 2001-02-05 00:00:00 |  24.6772  |            0 |             1 |     -0.0505772 |  1001.57      |
| 2001-02-12 00:00:00 | 2001-02-12 00:00:00 |  24.2006  |            0 |             1 |     -0.52718   |  1001.05      |
| 2001-02-19 00:00:00 | 2001-02-19 00:00:00 |  22.1883  |            0 |             1 |     -2.53949   |   998.506     |
| 2001-02-26 00:00:00 | 2001-02-26 00:00:00 |  21.0308  |            0 |             1 |     -3.69693   |   994.809     |
| 2001-03-05 00:00:00 | 2001-03-05 00:00:00 |  20.5391  |            0 |             1 |     -4.18866   |   990.62      |
| 2001-03-12 00:00:00 | 2001-03-12 00:00:00 |  19.2455  |            0 |             1 |     -5.48228   |   985.138     |
| 2001-03-19 00:00:00 | 2001-03-19 00:00:00 |  20.2743  |            0 |             1 |     -4.45344   |   980.684     |
| 2001-03-26 00:00:00 | 2001-03-26 00:00:00 |  18.7613  |            0 |             1 |     -5.96645   |   974.718     |
| 2001-04-02 00:00:00 | 2001-04-02 00:00:00 |  17.6644  |            0 |             1 |     -7.06338   |   967.655     |
| 2001-04-09 00:00:00 | 2001-04-09 00:00:00 |  20.0776  |            0 |             1 |     -4.65013   |   963.004     |
| 2001-04-16 00:00:00 | 2001-04-16 00:00:00 |  22.6951  |            0 |             1 |     -2.03263   |   960.972     |
| 2001-04-23 00:00:00 | 2001-04-23 00:00:00 |  21.462   |            0 |             1 |     -3.26572   |   957.706     |
| 2001-04-30 00:00:00 | 2001-04-30 00:00:00 |  22.3547  |            0 |             1 |     -2.37305   |   955.333     |
| 2001-05-07 00:00:00 | 2001-05-07 00:00:00 |  21.5604  |            0 |             1 |     -3.16738   |   952.166     |
| 2001-05-14 00:00:00 | 2001-05-14 00:00:00 |  22.3093  |            0 |             1 |     -2.41844   |   949.747     |
| 2001-05-21 00:00:00 | 2001-05-21 00:00:00 |  22.4304  |            0 |             1 |     -2.2974    |   947.45      |
| 2001-05-28 00:00:00 | 2001-05-28 00:00:00 |  21.2578  |            0 |             1 |     -3.46998   |   943.98      |
| 2001-06-04 00:00:00 | 2001-06-04 00:00:00 |  21.9613  |            0 |             1 |     -2.76642   |   941.213     |
| 2001-06-11 00:00:00 | 2001-06-11 00:00:00 |  20.0095  |            0 |             1 |     -4.71822   |   936.495     |
| 2001-06-18 00:00:00 | 2001-06-18 00:00:00 |  19.9717  |            0 |             1 |     -4.75604   |   931.739     |
| 2001-06-25 00:00:00 | 2001-06-25 00:00:00 |  21.3107  |            0 |             1 |     -3.41702   |   928.322     |
| 2001-07-02 00:00:00 | 2001-07-02 00:00:00 |  19.5935  |            0 |             1 |     -5.13429   |   923.188     |
| 2001-07-09 00:00:00 | 2001-07-09 00:00:00 |  20.6828  |            0 |             1 |     -4.04493   |   919.143     |
| 2001-07-16 00:00:00 | 2001-07-16 00:00:00 |  19.8961  |            0 |             1 |     -4.83168   |   914.311     |
| 2001-07-23 00:00:00 | 2001-07-23 00:00:00 |  19.9036  |            0 |             1 |     -4.82412   |   909.487     |
| 2001-07-30 00:00:00 | 2001-07-30 00:00:00 |  20.35    |            0 |             1 |     -4.37778   |   905.109     |
| 2001-08-06 00:00:00 | 2001-08-06 00:00:00 |  19.3211  |            0 |             1 |     -5.40663   |   899.703     |
| 2001-08-13 00:00:00 | 2001-08-13 00:00:00 |  18.2545  |            0 |             1 |     -6.4733    |   893.229     |
| 2001-08-20 00:00:00 | 2001-08-20 00:00:00 |  18.8824  |            0 |             1 |     -5.8454    |   887.384     |
| 2001-08-27 00:00:00 | 2001-08-27 00:00:00 |  17.4147  |            0 |             1 |     -7.31303   |   880.071     |
| 2001-09-03 00:00:00 | 2001-09-03 00:00:00 |  15.9017  |            0 |             1 |     -8.82603   |   871.245     |
| 2001-09-10 00:00:00 | 2001-09-10 00:00:00 |  16.2422  |            0 |             1 |     -8.48561   |   862.759     |
| 2001-09-17 00:00:00 | 2001-09-17 00:00:00 |  13.8743  |            0 |             1 |    -10.8535    |   851.906     |
| 2001-09-24 00:00:00 | 2001-09-24 00:00:00 |  14.5627  |            0 |             1 |    -10.165     |   841.741     |
| 2001-10-01 00:00:00 | 2001-10-01 00:00:00 |  15.6369  |            0 |             1 |     -9.09082   |   832.65      |
| 2001-10-08 00:00:00 | 2001-10-08 00:00:00 |  16.5826  |            0 |             1 |     -8.14518   |   824.505     |
| 2001-10-15 00:00:00 | 2001-10-15 00:00:00 |  16.0606  |            0 |             1 |     -8.66717   |   815.838     |
| 2001-10-22 00:00:00 | 2001-10-22 00:00:00 |  17.0819  |            0 |             1 |     -7.64588   |   808.192     |
| 2001-10-29 00:00:00 | 2001-10-29 00:00:00 |  16.7339  |            0 |             1 |     -7.99388   |   800.198     |
| 2001-11-05 00:00:00 | 2001-11-05 00:00:00 |  17.8006  |            0 |             1 |     -6.9272    |   793.271     |
| 2001-11-12 00:00:00 | 2001-11-12 00:00:00 |  18.4965  |            0 |             1 |     -6.23122   |   787.04      |
| 2001-11-19 00:00:00 | 2001-11-19 00:00:00 |  18.4511  |            0 |             1 |     -6.27661   |   780.763     |
| 2001-11-26 00:00:00 | 2001-11-26 00:00:00 |  18.5646  |            0 |             1 |     -6.16314   |   774.6       |
| 2001-12-03 00:00:00 | 2001-12-03 00:00:00 |  19.3665  |            0 |             1 |     -5.36125   |   769.239     |
| 2001-12-10 00:00:00 | 2001-12-10 00:00:00 |  18.5495  |            0 |             1 |     -6.17827   |   763.06      |
| 2001-12-17 00:00:00 | 2001-12-17 00:00:00 |  18.3074  |            0 |             1 |     -6.42035   |   756.64      |
| 2001-12-24 00:00:00 | 2001-12-24 00:00:00 |  18.5798  |            0 |             1 |     -6.148     |   750.492     |
| 2001-12-31 00:00:00 | 2001-12-31 00:00:00 |  19.5481  |            0 |             1 |     -5.17968   |   745.312     |
| 2002-01-07 00:00:00 | 2002-01-07 00:00:00 |  18.9883  |            0 |             1 |     -5.73949   |   739.573     |
| 2002-01-14 00:00:00 | 2002-01-14 00:00:00 |  18.1788  |            0 |             1 |     -6.54896   |   733.024     |
| 2002-01-21 00:00:00 | 2002-01-21 00:00:00 |  17.9897  |            0 |             1 |     -6.73808   |   726.286     |
| 2002-01-28 00:00:00 | 2002-01-28 00:00:00 |  17.6266  |            0 |             1 |     -7.1012    |   719.185     |
| 2002-02-04 00:00:00 | 2002-02-04 00:00:00 |  16.8322  |            0 |             1 |     -7.89553   |   711.289     |
| 2002-02-11 00:00:00 | 2002-02-11 00:00:00 |  16.5296  |            0 |             1 |     -8.19813   |   703.091     |
| 2002-02-18 00:00:00 | 2002-02-18 00:00:00 |  15.4932  |            0 |             1 |     -9.23454   |   693.856     |
| 2002-02-25 00:00:00 | 2002-02-25 00:00:00 |  16.4086  |            0 |             1 |     -8.31917   |   685.537     |
| 2002-03-04 00:00:00 | 2002-03-04 00:00:00 |  17.619   |            0 |             1 |     -7.10876   |   678.428     |
| 2002-03-11 00:00:00 | 2002-03-11 00:00:00 |  16.7641  |            0 |             1 |     -7.96362   |   670.465     |
| 2002-03-18 00:00:00 | 2002-03-18 00:00:00 |  16.454   |            0 |             1 |     -8.27378   |   662.191     |
| 2002-03-25 00:00:00 | 2002-03-25 00:00:00 |  16.3935  |            0 |             1 |     -8.3343    |   653.857     |
| 2002-04-01 00:00:00 | 2002-04-01 00:00:00 |  15.6596  |            0 |             1 |     -9.06812   |   644.789     |
| 2002-04-08 00:00:00 | 2002-04-08 00:00:00 |  14.9788  |            0 |             1 |     -9.74896   |   635.04      |
| 2002-04-15 00:00:00 | 2002-04-15 00:00:00 |  15.5462  |            0 |             1 |     -9.18159   |   625.858     |
| 2002-04-22 00:00:00 | 2002-04-22 00:00:00 |  14.2223  |            0 |             1 |    -10.5055    |   615.353     |
| 2002-04-29 00:00:00 | 2002-04-29 00:00:00 |  13.5944  |            0 |             1 |    -11.1334    |   604.219     |
| 2002-05-06 00:00:00 | 2002-05-06 00:00:00 |  13.6171  |            0 |             1 |    -11.1107    |   593.109     |
| 2002-05-13 00:00:00 | 2002-05-13 00:00:00 |  15.0847  |            0 |             1 |     -9.64305   |   583.465     |
| 2002-05-20 00:00:00 | 2002-05-20 00:00:00 |  14.2979  |            0 |             1 |    -10.4298    |   573.036     |
| 2002-05-27 00:00:00 | 2002-05-27 00:00:00 |  13.8138  |            0 |             1 |    -10.914     |   562.122     |
| 2002-06-03 00:00:00 | 2002-06-03 00:00:00 |  13.1329  |            0 |             1 |    -11.5948    |   550.527     |
| 2002-06-10 00:00:00 | 2002-06-10 00:00:00 |  12.7395  |            0 |             1 |    -11.9882    |   538.539     |
| 2002-06-17 00:00:00 | 2002-06-17 00:00:00 |  11.8771  |            0 |             1 |    -12.8506    |   525.688     |
| 2002-06-24 00:00:00 | 2002-06-24 00:00:00 |  11.9679  |            0 |             1 |    -12.7599    |   512.928     |
| 2002-07-01 00:00:00 | 2002-07-01 00:00:00 |  12.1495  |            0 |             1 |    -12.5783    |   500.35      |
| 2002-07-08 00:00:00 | 2002-07-08 00:00:00 |  11.6653  |            0 |             1 |    -13.0625    |   487.287     |
| 2002-07-15 00:00:00 | 2002-07-15 00:00:00 |  11.2265  |            0 |             1 |    -13.5012    |   473.786     |
| 2002-07-22 00:00:00 | 2002-07-22 00:00:00 |  10.1296  |            0 |             1 |    -14.5982    |   459.188     |
| 2002-07-29 00:00:00 | 2002-07-29 00:00:00 |  10.1372  |            0 |             1 |    -14.5906    |   444.597     |
| 2002-08-05 00:00:00 | 2002-08-05 00:00:00 |  10.6289  |            0 |             1 |    -14.0989    |   430.498     |
| 2002-08-12 00:00:00 | 2002-08-12 00:00:00 |  11.3476  |            0 |             1 |    -13.3802    |   417.118     |
| 2002-08-19 00:00:00 | 2002-08-19 00:00:00 |  11.4913  |            0 |             1 |    -13.2365    |   403.882     |
| 2002-08-26 00:00:00 | 2002-08-26 00:00:00 |  10.7424  |            0 |             1 |    -13.9854    |   389.896     |
| 2002-09-02 00:00:00 | 2002-09-02 00:00:00 |  10.5154  |            0 |             1 |    -14.2123    |   375.684     |
| 2002-09-09 00:00:00 | 2002-09-09 00:00:00 |  10.5154  |            0 |             1 |    -14.2123    |   361.472     |
| 2002-09-16 00:00:00 | 2002-09-16 00:00:00 |   9.70595 |            0 |             1 |    -15.0218    |   346.45      |
| 2002-09-23 00:00:00 | 2002-09-23 00:00:00 |   9.25961 |            0 |             1 |    -15.4681    |   330.982     |
| 2002-09-30 00:00:00 | 2002-09-30 00:00:00 |   9.00241 |            0 |             1 |    -15.7254    |   315.256     |
| 2002-10-07 00:00:00 | 2002-10-07 00:00:00 |   9.8043  |            0 |             1 |    -14.9235    |   300.333     |
| 2002-10-14 00:00:00 | 2002-10-14 00:00:00 |  10.4246  |            0 |             1 |    -14.3031    |   286.03      |
| 2002-10-21 00:00:00 | 2002-10-21 00:00:00 |  10.992   |            0 |             1 |    -13.7357    |   272.294     |
| 2002-10-28 00:00:00 | 2002-10-28 00:00:00 |  11.4989  |            0 |             1 |    -13.2289    |   259.065     |
| 2002-11-04 00:00:00 | 2002-11-04 00:00:00 |  11.4989  |            0 |             1 |    -13.2289    |   245.836     |
| 2002-11-11 00:00:00 | 2002-11-11 00:00:00 |  11.9452  |            0 |             1 |    -12.7825    |   233.054     |
| 2002-11-18 00:00:00 | 2002-11-18 00:00:00 |  12.6866  |            0 |             1 |    -12.0412    |   221.013     |
| 2002-11-25 00:00:00 | 2002-11-25 00:00:00 |  12.9362  |            0 |             1 |    -11.7915    |   209.221     |
| 2002-12-02 00:00:00 | 2002-12-02 00:00:00 |  12.1722  |            0 |             1 |    -12.5556    |   196.666     |
| 2002-12-09 00:00:00 | 2002-12-09 00:00:00 |  11.5594  |            0 |             1 |    -13.1684    |   183.497     |
| 2002-12-16 00:00:00 | 2002-12-16 00:00:00 |  11.6123  |            0 |             1 |    -13.1154    |   170.382     |
| 2002-12-23 00:00:00 | 2002-12-23 00:00:00 |  11.401   |            0 |             1 |    -13.3268    |   157.055     |
| 2002-12-30 00:00:00 | 2002-12-30 00:00:00 |  11.8788  |            0 |             1 |    -12.8489    |   144.206     |
| 2003-01-06 00:00:00 | 2003-01-06 00:00:00 |  12.5464  |            0 |             1 |    -12.1814    |   132.025     |
| 2003-01-13 00:00:00 | 2003-01-13 00:00:00 |  11.5451  |            0 |             1 |    -13.1827    |   118.842     |
| 2003-01-20 00:00:00 | 2003-01-20 00:00:00 |  11.1355  |            0 |             1 |    -13.5923    |   105.25      |
| 2003-01-27 00:00:00 | 2003-01-27 00:00:00 |  10.961   |            0 |             1 |    -13.7668    |    91.4829    |
| 2003-02-03 00:00:00 | 2003-02-03 00:00:00 |  10.65    |            0 |             1 |    -14.0778    |    77.4051    |
| 2003-02-10 00:00:00 | 2003-02-10 00:00:00 |  10.9458  |            0 |             1 |    -13.7819    |    63.6232    |
| 2003-02-17 00:00:00 | 2003-02-17 00:00:00 |  11.1886  |            0 |             1 |    -13.5392    |    50.084     |
| 2003-02-24 00:00:00 | 2003-02-24 00:00:00 |  11.0141  |            0 |             1 |    -13.7137    |    36.3704    |
| 2003-03-03 00:00:00 | 2003-03-03 00:00:00 |  10.6196  |            0 |             1 |    -14.1081    |    22.2623    |
| 2003-03-10 00:00:00 | 2003-03-10 00:00:00 |  11.0824  |            0 |             1 |    -13.6454    |     8.61686   |
| 2003-03-17 00:00:00 | 2003-03-17 00:00:00 |  11.7802  |            0 |             1 |    -12.9475    |    -4.33067   |
| 2003-03-24 00:00:00 | 2003-03-24 00:00:00 |  11.1506  |            0 |             1 |    -13.5771    |   -17.9078    |
| 2003-03-31 00:00:00 | 2003-03-31 00:00:00 |  11.2872  |            0 |             1 |    -13.4406    |   -31.3484    |
| 2003-04-07 00:00:00 | 2003-04-07 00:00:00 |  10.9307  |            0 |             1 |    -13.7971    |   -45.1455    |
| 2003-04-14 00:00:00 | 2003-04-14 00:00:00 |  11.5375  |            0 |             1 |    -13.1903    |   -58.3357    |
| 2003-04-21 00:00:00 | 2003-04-21 00:00:00 |  11.6133  |            0 |             1 |    -13.1144    |   -71.4502    |
