+---------------------+---------------------+---------+--------------+---------------+----------------+---------------+
| Date                | Date                |   Close |   Buy Signal |   Sell Signal |   Buy and Hold |      Strategy |
|---------------------+---------------------+---------+--------------+---------------+----------------+---------------|
| 1998-12-21 00:00:00 | 1998-12-21 00:00:00 | 12.6404 |            0 |             0 |      0         |     0         |
| 1998-12-28 00:00:00 | 1998-12-28 00:00:00 | 12.49   |            0 |             0 |     -0.150481  |    -0.150481  |
| 1999-01-04 00:00:00 | 1999-01-04 00:00:00 | 12.8244 |            0 |             0 |      0.183915  |     0.0334339 |
| 1999-01-11 00:00:00 | 1999-01-11 00:00:00 | 12.1556 |            0 |             0 |     -0.484884  |    -0.45145   |
| 1999-01-18 00:00:00 | 1999-01-18 00:00:00 | 12.0887 |            0 |             0 |     -0.551766  |    -1.00322   |
| 1999-01-25 00:00:00 | 1999-01-25 00:00:00 | 11.6707 |            0 |             0 |     -0.969768  |    -1.97298   |
| 1999-02-01 00:00:00 | 1999-02-01 00:00:00 | 12.2392 |            0 |             0 |     -0.401286  |    -2.37427   |
| 1999-02-08 00:00:00 | 1999-02-08 00:00:00 | 11.8546 |            0 |             0 |     -0.785851  |    -3.16012   |
| 1999-02-15 00:00:00 | 1999-02-15 00:00:00 | 11.6205 |            0 |             0 |     -1.01993   |    -4.18005   |
| 1999-02-22 00:00:00 | 1999-02-22 00:00:00 | 11.5704 |            0 |             0 |     -1.07009   |    -5.25014   |
| 1999-03-01 00:00:00 | 1999-03-01 00:00:00 | 12.2308 |            0 |             0 |     -0.409639  |    -5.65978   |
| 1999-03-08 00:00:00 | 1999-03-08 00:00:00 | 13.1086 |            0 |             0 |      0.468166  |    -5.19161   |
| 1999-03-15 00:00:00 | 1999-03-15 00:00:00 | 13.2591 |            0 |             0 |      0.618643  |    -4.57297   |
| 1999-03-22 00:00:00 | 1999-03-22 00:00:00 | 13.29   |            0 |             0 |      0.649531  |    -3.92344   |
| 1999-03-29 00:00:00 | 1999-03-29 00:00:00 | 13.1893 |            0 |             0 |      0.548845  |    -3.37459   |
| 1999-04-05 00:00:00 | 1999-04-05 00:00:00 | 13.6256 |            0 |             0 |      0.985134  |    -2.38946   |
| 1999-04-12 00:00:00 | 1999-04-12 00:00:00 | 14.5737 |            0 |             1 |      1.93322   |    -0.456238  |
| 1999-04-19 00:00:00 | 1999-04-19 00:00:00 | 14.3639 |            0 |             1 |      1.72346   |     1.26722   |
| 1999-04-26 00:00:00 | 1999-04-26 00:00:00 | 15.161  |            0 |             1 |      2.52053   |     3.78776   |
| 1999-05-03 00:00:00 | 1999-05-03 00:00:00 | 15.3791 |            0 |             1 |      2.73867   |     6.52643   |
| 1999-05-10 00:00:00 | 1999-05-10 00:00:00 | 14.9344 |            0 |             0 |      2.294     |     8.82043   |
| 1999-05-17 00:00:00 | 1999-05-17 00:00:00 | 15.1358 |            0 |             1 |      2.49536   |    11.3158    |
| 1999-05-24 00:00:00 | 1999-05-24 00:00:00 | 14.8338 |            0 |             0 |      2.19331   |    13.5091    |
| 1999-05-31 00:00:00 | 1999-05-31 00:00:00 | 15.2029 |            0 |             0 |      2.56248   |    16.0716    |
| 1999-06-07 00:00:00 | 1999-06-07 00:00:00 | 15.3707 |            0 |             1 |      2.73028   |    18.8019    |
| 1999-06-14 00:00:00 | 1999-06-14 00:00:00 | 15.505  |            0 |             1 |      2.86452   |    21.6664    |
| 1999-06-21 00:00:00 | 1999-06-21 00:00:00 | 14.8077 |            0 |             0 |      2.16727   |    23.8337    |
| 1999-06-28 00:00:00 | 1999-06-28 00:00:00 | 15.3052 |            0 |             0 |      2.66479   |    26.4984    |
| 1999-07-05 00:00:00 | 1999-07-05 00:00:00 | 15.6425 |            0 |             0 |      3.00209   |    29.5005    |
| 1999-07-12 00:00:00 | 1999-07-12 00:00:00 | 15.7184 |            0 |             0 |      3.07798   |    32.5785    |
| 1999-07-19 00:00:00 | 1999-07-19 00:00:00 | 15.2631 |            0 |             0 |      2.62262   |    35.2011    |
| 1999-07-26 00:00:00 | 1999-07-26 00:00:00 | 15.4233 |            0 |             0 |      2.78285   |    37.984     |
| 1999-08-02 00:00:00 | 1999-08-02 00:00:00 | 15.7353 |            0 |             0 |      3.09485   |    41.0788    |
| 1999-08-09 00:00:00 | 1999-08-09 00:00:00 | 16.1063 |            0 |             0 |      3.46588   |    44.5447    |
| 1999-08-16 00:00:00 | 1999-08-16 00:00:00 | 16.1063 |            0 |             0 |      3.46588   |    48.0106    |
| 1999-08-23 00:00:00 | 1999-08-23 00:00:00 | 15.5919 |            0 |             0 |      2.9515    |    50.9621    |
| 1999-08-30 00:00:00 | 1999-08-30 00:00:00 | 15.5667 |            0 |             0 |      2.9262    |    53.8883    |
| 1999-09-06 00:00:00 | 1999-09-06 00:00:00 | 16.2075 |            0 |             0 |      3.56708   |    57.4554    |
| 1999-09-13 00:00:00 | 1999-09-13 00:00:00 | 15.6172 |            0 |             0 |      2.97679   |    60.4322    |
| 1999-09-20 00:00:00 | 1999-09-20 00:00:00 | 14.6377 |            0 |             0 |      1.99723   |    62.4294    |
| 1999-09-27 00:00:00 | 1999-09-27 00:00:00 | 14.824  |            0 |             0 |      2.18359   |    64.613     |
| 1999-10-04 00:00:00 | 1999-10-04 00:00:00 | 14.1548 |            0 |             0 |      1.51439   |    66.1274    |
| 1999-10-11 00:00:00 | 1999-10-11 00:00:00 | 14.2734 |            0 |             0 |      1.63299   |    67.7604    |
| 1999-10-18 00:00:00 | 1999-10-18 00:00:00 | 14.9511 |            0 |             0 |      2.31065   |    70.071     |
| 1999-10-25 00:00:00 | 1999-10-25 00:00:00 | 14.6546 |            0 |             0 |      2.01417   |    72.0852    |
| 1999-11-01 00:00:00 | 1999-11-01 00:00:00 | 13.8584 |            0 |             0 |      1.21792   |    73.3031    |
| 1999-11-08 00:00:00 | 1999-11-08 00:00:00 | 15.112  |            0 |             0 |      2.47159   |    75.7747    |
| 1999-11-15 00:00:00 | 1999-11-15 00:00:00 | 15.3662 |            0 |             0 |      2.72572   |    78.5004    |
| 1999-11-22 00:00:00 | 1999-11-22 00:00:00 | 14.7732 |            0 |             0 |      2.13276   |    80.6332    |
| 1999-11-29 00:00:00 | 1999-11-29 00:00:00 | 14.7054 |            0 |             0 |      2.065     |    82.6982    |
| 1999-12-06 00:00:00 | 1999-12-06 00:00:00 | 14.265  |            0 |             1 |      1.62451   |    84.3227    |
| 1999-12-13 00:00:00 | 1999-12-13 00:00:00 | 14.6377 |            0 |             0 |      1.99723   |    86.3199    |
| 1999-12-20 00:00:00 | 1999-12-20 00:00:00 | 14.7318 |            0 |             0 |      2.09138   |    88.4113    |
| 1999-12-27 00:00:00 | 1999-12-27 00:00:00 | 14.7318 |            0 |             0 |      2.09138   |    90.5027    |
| 2000-01-03 00:00:00 | 2000-01-03 00:00:00 | 15.2671 |            0 |             0 |      2.62662   |    93.1293    |
| 2000-01-10 00:00:00 | 2000-01-10 00:00:00 | 15.2586 |            0 |             0 |      2.61812   |    95.7474    |
| 2000-01-17 00:00:00 | 2000-01-17 00:00:00 | 15.8193 |            0 |             0 |      3.17885   |    98.9263    |
| 2000-01-24 00:00:00 | 2000-01-24 00:00:00 | 14.5109 |            0 |             1 |      1.87048   |   100.797     |
| 2000-01-31 00:00:00 | 2000-01-31 00:00:00 | 14.307  |            0 |             1 |      1.66658   |   102.463     |
| 2000-02-07 00:00:00 | 2000-02-07 00:00:00 | 13.9842 |            0 |             1 |      1.34375   |   103.807     |
| 2000-02-14 00:00:00 | 2000-02-14 00:00:00 | 14.4175 |            0 |             1 |      1.77703   |   105.584     |
| 2000-02-21 00:00:00 | 2000-02-21 00:00:00 | 13.4914 |            0 |             1 |      0.850986  |   106.435     |
| 2000-02-28 00:00:00 | 2000-02-28 00:00:00 | 14.6129 |            0 |             1 |      1.97244   |   108.408     |
| 2000-03-06 00:00:00 | 2000-03-06 00:00:00 | 15.0886 |            0 |             0 |      2.4482    |   110.856     |
| 2000-03-13 00:00:00 | 2000-03-13 00:00:00 | 15.1056 |            0 |             0 |      2.4652    |   113.321     |
| 2000-03-20 00:00:00 | 2000-03-20 00:00:00 | 15.2926 |            0 |             0 |      2.6522    |   115.973     |
| 2000-03-27 00:00:00 | 2000-03-27 00:00:00 | 15.9916 |            0 |             0 |      3.35119   |   119.324     |
| 2000-04-03 00:00:00 | 2000-04-03 00:00:00 | 15.7444 |            0 |             0 |      3.10398   |   122.428     |
| 2000-04-10 00:00:00 | 2000-04-10 00:00:00 | 15.5484 |            0 |             0 |      2.90792   |   125.336     |
| 2000-04-17 00:00:00 | 2000-04-17 00:00:00 | 15.608  |            0 |             0 |      2.96759   |   128.304     |
| 2000-04-24 00:00:00 | 2000-04-24 00:00:00 | 15.753  |            0 |             0 |      3.11251   |   131.416     |
| 2000-05-01 00:00:00 | 2000-05-01 00:00:00 | 16.4008 |            0 |             1 |      3.76035   |   135.177     |
| 2000-05-08 00:00:00 | 2000-05-08 00:00:00 | 17.2447 |            0 |             1 |      4.60427   |   139.781     |
| 2000-05-15 00:00:00 | 2000-05-15 00:00:00 | 17.3555 |            0 |             1 |      4.71508   |   144.496     |
| 2000-05-22 00:00:00 | 2000-05-22 00:00:00 | 16.8526 |            0 |             0 |      4.21215   |   148.708     |
| 2000-05-29 00:00:00 | 2000-05-29 00:00:00 | 16.8441 |            0 |             0 |      4.20362   |   152.912     |
| 2000-06-05 00:00:00 | 2000-06-05 00:00:00 | 17.006  |            0 |             0 |      4.36558   |   157.277     |
| 2000-06-12 00:00:00 | 2000-06-12 00:00:00 | 17.3214 |            0 |             1 |      4.68099   |   161.958     |
| 2000-06-19 00:00:00 | 2000-06-19 00:00:00 | 17.2253 |            0 |             0 |      4.58487   |   166.543     |
| 2000-06-26 00:00:00 | 2000-06-26 00:00:00 | 16.6343 |            0 |             0 |      3.99385   |   170.537     |
| 2000-07-03 00:00:00 | 2000-07-03 00:00:00 | 16.2831 |            0 |             0 |      3.64266   |   174.18      |
| 2000-07-10 00:00:00 | 2000-07-10 00:00:00 | 16.4459 |            0 |             0 |      3.80541   |   177.985     |
| 2000-07-17 00:00:00 | 2000-07-17 00:00:00 | 15.8634 |            0 |             0 |      3.22295   |   181.208     |
